Site,Year,Month,Day,Time24H,RecordingQuality,DisturbanceType,ANAME,HYVER,LICLA,LICAT,LIPAL,LIPIP,LISEP,LISYL,PSMAC-TRI,PSCRU,fileName
E-foret,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,2,S4A16328_20220426_150000.wav
E-foret,2022,4,26,2100,good,none,2,0,0,0,0,1,0,1,0,3,S4A16328_20220426_210000.wav
E-foret,2022,4,27,100,good,human,0,0,0,0,0,2,0,1,0,3,S4A16328_20220427_010000.wav
E-foret,2022,5,3,1500,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16328_20220503_150000.wav
E-foret,2022,5,3,2100,good,human,2,0,0,0,0,2,0,0,0,3,S4A16328_20220503_210000.wav
E-foret,2022,5,4,100,bad,rain,1,0,0,0,0,1,0,0,0,2,S4A16328_20220504_010000.wav
E-foret,2022,5,10,1500,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16328_20220510_150000.wav
E-foret,2022,5,10,2100,good,human,2,1,0,0,0,0,0,0,0,3,S4A16328_20220510_210000.wav
E-foret,2022,5,11,100,good,none,3,0,0,0,0,0,0,0,0,3,S4A16328_20220511_010000.wav
E-foret,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220517_150000.wav
E-foret,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16328_20220517_210000.wav
E-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220518_010000.wav
E-foret,2022,5,24,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16328_20220524_150000.wav
E-foret,2022,5,24,2100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16328_20220524_210000.wav
E-foret,2022,5,25,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16328_20220525_010000.wav
E-foret,2022,5,31,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220531_150000.wav
E-foret,2022,5,31,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220531_210000.wav
E-foret,2022,6,1,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16328_20220601_010000.wav
E-foret,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220607_150000.wav
E-foret,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16328_20220607_210000.wav
E-foret,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220608_010000.wav
E-foret,2022,6,14,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16328_20220614_150000.wav
E-foret,2022,6,14,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16328_20220614_210000.wav
E-foret,2022,6,15,100,good,none,0,1,2,0,0,0,0,0,0,0,S4A16328_20220615_010000.wav
E-foret,2022,6,21,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220621_150000.wav
E-foret,2022,6,21,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16328_20220621_210000.wav
E-foret,2022,6,22,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220622_010000.wav
E-foret,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16328_20220628_150000.wav
E-foret,2022,6,28,2100,good,none,0,2,1,0,0,0,0,0,0,0,S4A16328_20220628_210000.wav
E-foret,2022,6,29,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16328_20220629_010000.wav
E-foret,2022,7,5,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16328_20220705_150000.wav
E-foret,2022,7,5,2100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16328_20220705_210000.wav
E-foret,2022,7,6,100,moderate,rain,0,0,1,0,0,0,0,0,0,0,S4A16328_20220706_010000.wav
E-foret,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220712_150000.wav
E-foret,2022,7,12,2100,moderate,wind,0,1,1,0,0,0,0,0,0,0,S4A16328_20220712_210000.wav
E-foret,2022,7,13,100,moderate,wind,0,1,2,0,0,0,0,0,0,0,S4A16328_20220713_010000.wav
E-foret,2022,7,19,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220719_150000.wav
E-foret,2022,7,19,2100,good,human,0,0,1,0,0,0,0,0,0,0,S4A16328_20220719_210000.wav
E-foret,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16328_20220720_010000.wav
E-foret,2022,7,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16328_20220726_150000.wav
E-foret,2022,7,26,2100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16328_20220726_210000.wav
E-foret,2022,7,27,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16328_20220727_010000.wav
E-foret,2022,8,2,1500,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16328_20220802_150000.wav
E-foret,2022,8,2,2100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16328_20220802_210000.wav
E-foret,2022,8,3,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16328_20220803_010000.wav
E-lisiere,2022,4,20,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220420_150000.wav
E-lisiere,2022,4,20,2100,moderate,human,0,0,0,0,0,0,0,0,0,3,S4A16376_20220420_210000.wav
E-lisiere,2022,4,21,100,good,none,0,0,0,0,0,1,0,0,0,2,S4A16376_20220421_010000.wav
E-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16376_20220426_150000.wav
E-lisiere,2022,4,26,2100,moderate,human,1,0,0,0,0,2,0,0,0,3,S4A16376_20220426_210000.wav
E-lisiere,2022,4,27,100,good,none,0,0,0,0,0,2,0,0,0,3,S4A16376_20220427_010000.wav
E-lisiere,2022,5,3,1500,moderate,human,3,0,0,0,0,0,0,0,0,0,S4A16376_20220503_150000.wav
E-lisiere,2022,5,3,2100,good,none,3,0,0,0,0,2,0,0,0,2,S4A16376_20220503_210000.wav
E-lisiere,2022,5,4,100,moderate,rain,3,0,0,0,0,1,0,0,0,3,S4A16376_20220504_010000.wav
E-lisiere,2022,5,10,1500,moderate,human,3,0,0,0,0,0,0,0,0,0,S4A16376_20220510_150000.wav
E-lisiere,2022,5,10,2100,good,none,3,0,0,0,0,1,0,0,0,3,S4A16376_20220510_210000.wav
E-lisiere,2022,5,11,100,good,none,3,0,0,0,0,2,0,0,0,3,S4A16376_20220511_010000.wav
E-lisiere,2022,5,17,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220517_150000.wav
E-lisiere,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220517_210000.wav
E-lisiere,2022,5,18,100,moderate,wind,0,0,1,0,0,0,0,0,0,1,S4A16376_20220518_010000.wav
E-lisiere,2022,5,24,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16376_20220524_150000.wav
E-lisiere,2022,5,24,2100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16376_20220524_210000.wav
E-lisiere,2022,5,25,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16376_20220525_010000.wav
E-lisiere,2022,5,31,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220531_150000.wav
E-lisiere,2022,5,31,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220531_210000.wav
E-lisiere,2022,6,1,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16376_20220601_010000.wav
E-lisiere,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220607_150000.wav
E-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16376_20220607_210000.wav
E-lisiere,2022,6,8,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220608_010000.wav
E-lisiere,2022,6,14,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220614_150000.wav
E-lisiere,2022,6,14,2100,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16376_20220614_210000.wav
E-lisiere,2022,6,15,100,good,none,0,1,2,0,0,0,0,0,0,0,S4A16376_20220615_010000.wav
E-lisiere,2022,6,21,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220621_150000.wav
E-lisiere,2022,6,21,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16376_20220621_210000.wav
E-lisiere,2022,6,22,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220622_010000.wav
E-lisiere,2022,6,28,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220628_150000.wav
E-lisiere,2022,6,28,2100,good,none,0,1,0,0,0,0,0,0,0,0,S4A16376_20220628_210000.wav
E-lisiere,2022,6,29,100,good,none,1,0,1,0,0,0,0,0,0,0,S4A16376_20220629_010000.wav
E-lisiere,2022,7,5,1500,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16376_20220705_150000.wav
E-lisiere,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16376_20220705_210000.wav
E-lisiere,2022,7,6,100,bad,rain,0,0,1,0,0,0,0,0,0,0,S4A16376_20220706_010000.wav
E-lisiere,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220712_150000.wav
E-lisiere,2022,7,12,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220712_210000.wav
E-lisiere,2022,7,13,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16376_20220713_010000.wav
E-lisiere,2022,7,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220719_150000.wav
E-lisiere,2022,7,19,2100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16376_20220719_210000.wav
E-lisiere,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16376_20220720_010000.wav
E-lisiere,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16376_20220726_150000.wav
E-lisiere,2022,7,26,2100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16376_20220726_210000.wav
E-lisiere,2022,7,27,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16376_20220727_010000.wav
E-lisiere,2022,8,2,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16376_20220802_150000.wav
E-lisiere,2022,8,2,2100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16376_20220802_210000.wav
E-lisiere,2022,8,3,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16376_20220803_010000.wav
F-foret,2022,4,20,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220420_150000.wav
F-foret,2022,4,20,2100,good,none,0,0,0,0,0,0,0,0,0,2,S4A16405_20220420_210000.wav
F-foret,2022,4,21,100,good,none,0,0,0,0,0,1,0,0,0,2,S4A16405_20220421_010000.wav
F-foret,2022,4,26,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20220426_150000.wav
F-foret,2022,4,26,2100,moderate,human,0,0,0,0,0,2,0,0,0,3,S4A16405_20220426_210000.wav
F-foret,2022,4,27,100,moderate,human,0,0,0,0,0,2,0,0,0,3,S4A16405_20220427_010000.wav
F-foret,2022,5,3,1500,good,human,1,0,0,0,0,0,0,0,0,0,S4A16405_20220503_150000.wav
F-foret,2022,5,3,2100,good,none,1,0,0,0,0,1,0,0,0,3,S4A16405_20220503_210000.wav
F-foret,2022,5,4,100,moderate,rain,2,0,0,0,0,1,0,0,0,2,S4A16405_20220504_010000.wav
F-foret,2022,5,10,1500,good,none,2,0,0,0,0,0,0,0,0,0,S4A16405_20220510_150000.wav
F-foret,2022,5,10,2100,good,none,3,1,0,0,0,0,0,0,0,3,S4A16405_20220510_210000.wav
F-foret,2022,5,11,100,good,none,3,0,0,0,0,1,0,0,0,3,S4A16405_20220511_010000.wav
F-foret,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220517_150000.wav
F-foret,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16405_20220517_210000.wav
F-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16405_20220518_010000.wav
F-foret,2022,5,24,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220524_150000.wav
F-foret,2022,5,24,2100,good,none,0,1,2,0,0,0,0,0,0,0,S4A16405_20220524_210000.wav
F-foret,2022,5,25,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16405_20220525_010000.wav
F-foret,2022,5,31,1500,bad,wind,0,0,1,0,0,0,0,0,0,0,S4A16405_20220531_150000.wav
F-foret,2022,5,31,2100,moderate,wind,0,2,1,0,0,0,0,0,0,0,S4A16405_20220531_210000.wav
F-foret,2022,6,1,100,moderate,human,1,0,2,1,0,0,0,0,0,0,S4A16405_20220601_010000.wav
F-foret,2022,6,7,1500,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16405_20220607_150000.wav
F-foret,2022,6,7,2100,moderate,wind,0,2,1,0,0,0,0,0,0,0,S4A16405_20220607_210000.wav
F-foret,2022,6,8,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16405_20220608_010000.wav
F-foret,2022,6,14,1500,good,human,0,0,2,0,0,0,0,0,0,0,S4A16405_20220614_150000.wav
F-foret,2022,6,14,2100,good,none,0,2,1,0,0,0,0,0,0,0,S4A16405_20220614_210000.wav
F-foret,2022,6,15,100,good,none,0,2,2,0,0,0,0,0,0,0,S4A16405_20220615_010000.wav
F-foret,2022,6,21,1500,good,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220621_150000.wav
F-foret,2022,6,21,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16405_20220621_210000.wav
F-foret,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220622_010000.wav
F-foret,2022,6,28,1500,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16405_20220628_150000.wav
F-foret,2022,6,28,2100,good,human,0,2,1,0,0,0,0,0,0,0,S4A16405_20220628_210000.wav
F-foret,2022,6,29,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16405_20220629_010000.wav
F-foret,2022,7,5,1500,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16405_20220705_150000.wav
F-foret,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16405_20220705_210000.wav
F-foret,2022,7,6,100,moderate,rain,0,0,2,0,0,0,0,0,0,0,S4A16405_20220706_010000.wav
F-foret,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220712_150000.wav
F-foret,2022,7,12,2100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16405_20220712_210000.wav
F-foret,2022,7,13,100,moderate,wind,0,0,3,0,0,0,0,0,0,0,S4A16405_20220713_010000.wav
F-foret,2022,7,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220719_150000.wav
F-foret,2022,7,19,2100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16405_20220719_210000.wav
F-foret,2022,7,20,100,good,none,0,0,3,0,0,0,0,0,0,0,S4A16405_20220720_010000.wav
F-foret,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16405_20220726_150000.wav
F-foret,2022,7,26,2100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16405_20220726_210000.wav
F-foret,2022,7,27,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16405_20220727_010000.wav
F-foret,2022,8,2,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220802_150000.wav
F-foret,2022,8,2,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16405_20220802_210000.wav
F-foret,2022,8,3,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16405_20220803_010000.wav
F-lisiere,2022,4,20,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220420_150000.wav
F-lisiere,2022,4,20,2100,good,none,0,0,0,0,0,1,0,0,0,3,S4A16302_20220420_210000.wav
F-lisiere,2022,4,21,100,good,none,0,0,0,0,0,1,0,0,0,2,S4A16302_20220421_010000.wav
F-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16302_20220426_150000.wav
F-lisiere,2022,4,26,2100,good,none,1,0,0,0,0,2,0,0,0,3,S4A16302_20220426_210000.wav
F-lisiere,2022,4,27,100,moderate,human,1,0,0,0,0,2,0,0,0,3,S4A16302_20220427_010000.wav
F-lisiere,2022,5,3,1500,moderate,human,2,1,0,0,0,0,0,0,0,0,S4A16302_20220503_150000.wav
F-lisiere,2022,5,3,2100,good,human,2,0,0,0,0,2,0,0,0,3,S4A16302_20220503_210000.wav
F-lisiere,2022,5,4,100,bad,rain,0,0,0,0,0,2,0,0,0,3,S4A16302_20220504_010000.wav
F-lisiere,2022,5,10,1500,good,human,1,1,0,0,0,0,0,0,0,0,S4A16302_20220510_150000.wav
F-lisiere,2022,5,10,2100,moderate,human,2,2,1,0,0,0,0,0,0,3,S4A16302_20220510_210000.wav
F-lisiere,2022,5,11,100,good,none,3,1,0,0,0,1,0,0,0,3,S4A16302_20220511_010000.wav
F-lisiere,2022,5,17,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220517_150000.wav
F-lisiere,2022,5,17,2100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220517_210000.wav
F-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220518_010000.wav
F-lisiere,2022,5,24,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16302_20220524_150000.wav
F-lisiere,2022,5,24,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16302_20220524_210000.wav
F-lisiere,2022,5,25,100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16302_20220525_010000.wav
F-lisiere,2022,5,31,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220531_150000.wav
F-lisiere,2022,5,31,2100,moderate,wind,0,2,0,0,0,0,0,0,0,1,S4A16302_20220531_210000.wav
F-lisiere,2022,6,1,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16302_20220601_010000.wav
F-lisiere,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220607_150000.wav
F-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16302_20220607_210000.wav
F-lisiere,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220608_010000.wav
F-lisiere,2022,6,14,1500,good,none,0,0,0,0,0,0,0,0,0,0,S4A16302_20220614_150000.wav
F-lisiere,2022,6,14,2100,good,none,0,2,0,0,0,0,0,0,0,0,S4A16302_20220614_210000.wav
F-lisiere,2022,6,15,100,good,none,0,2,3,1,0,0,0,0,0,0,S4A16302_20220615_010000.wav
F-lisiere,2022,6,21,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220621_150000.wav
F-lisiere,2022,6,21,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16302_20220621_210000.wav
F-lisiere,2022,6,22,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220622_010000.wav
F-lisiere,2022,6,28,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220628_150000.wav
F-lisiere,2022,6,28,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16302_20220628_210000.wav
F-lisiere,2022,6,29,100,good,none,0,0,2,1,0,0,0,0,0,0,S4A16302_20220629_010000.wav
F-lisiere,2022,7,5,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220705_150000.wav
F-lisiere,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16302_20220705_210000.wav
F-lisiere,2022,7,6,100,bad,rain,0,0,1,0,0,0,0,0,0,0,S4A16302_20220706_010000.wav
F-lisiere,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220712_150000.wav
F-lisiere,2022,7,12,2100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16302_20220712_210000.wav
F-lisiere,2022,7,13,100,moderate,wind,0,0,2,0,0,0,0,0,0,0,S4A16302_20220713_010000.wav
F-lisiere,2022,7,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220719_150000.wav
F-lisiere,2022,7,19,2100,good,human,0,0,1,0,0,0,0,0,0,0,S4A16302_20220719_210000.wav
F-lisiere,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16302_20220720_010000.wav
F-lisiere,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16302_20220726_150000.wav
F-lisiere,2022,7,26,2100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16302_20220726_210000.wav
F-lisiere,2022,7,27,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16302_20220727_010000.wav
F-lisiere,2022,8,2,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220802_150000.wav
F-lisiere,2022,8,2,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16302_20220802_210000.wav
F-lisiere,2022,8,3,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16302_20220803_010000.wav
Francine-3,2022,4,22,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220422_150000.wav
Francine-3,2022,4,22,2100,good,none,0,0,0,0,0,2,0,0,0,3,S4A16347_20220422_210000.wav
Francine-3,2022,4,23,100,good,none,0,0,0,0,0,2,0,0,0,2,S4A16347_20220423_010000.wav
Francine-3,2022,4,26,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220426_150000.wav
Francine-3,2022,4,26,2100,moderate,human,1,0,0,0,0,2,0,0,0,3,S4A16347_20220426_210000.wav
Francine-3,2022,4,27,100,good,none,0,0,0,0,0,3,0,0,0,3,S4A16347_20220427_010000.wav
Francine-3,2022,5,3,1500,moderate,human,0,0,0,0,0,1,0,0,0,0,S4A16347_20220503_150000.wav
Francine-3,2022,5,3,2100,bad,wind,0,0,0,0,0,2,0,0,0,3,S4A16347_20220503_210000.wav
Francine-3,2022,5,4,100,moderate,rain,0,0,0,0,0,2,0,0,0,3,S4A16347_20220504_010000.wav
Francine-3,2022,5,10,1500,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16347_20220510_150000.wav
Francine-3,2022,5,10,2100,moderate,human,3,0,0,0,0,1,0,0,0,3,S4A16347_20220510_210000.wav
Francine-3,2022,5,11,100,good,none,2,0,1,0,0,2,0,0,0,3,S4A16347_20220511_010000.wav
Francine-3,2022,5,17,1500,bad,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220517_150000.wav
Francine-3,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16347_20220517_210000.wav
Francine-3,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16347_20220518_010000.wav
Francine-3,2022,5,24,1500,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16347_20220524_150000.wav
Francine-3,2022,5,24,2100,moderate,human,0,1,0,1,0,0,0,0,0,0,S4A16347_20220524_210000.wav
Francine-3,2022,5,25,100,moderate,wind,0,0,3,2,0,0,0,0,0,0,S4A16347_20220525_010000.wav
Francine-3,2022,5,31,1500,moderate,human,0,0,0,1,0,0,0,0,0,0,S4A16347_20220531_150000.wav
Francine-3,2022,5,31,2100,moderate,wind,0,1,0,0,0,0,0,0,0,0,S4A16347_20220531_210000.wav
Francine-3,2022,6,1,100,moderate,wind,0,0,3,2,0,0,0,0,0,0,S4A16347_20220601_010000.wav
Francine-3,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220607_150000.wav
Francine-3,2022,6,7,2100,moderate,wind,0,3,0,0,0,0,0,0,0,0,S4A16347_20220607_210000.wav
Francine-3,2022,6,8,100,bad,wind,0,1,0,0,0,0,0,0,0,0,S4A16347_20220608_010000.wav
Francine-3,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220614_150000.wav
Francine-3,2022,6,14,2100,good,human,0,3,0,0,0,0,0,0,0,0,S4A16347_20220614_210000.wav
Francine-3,2022,6,15,100,good,none,0,1,2,2,0,0,0,0,0,0,S4A16347_20220615_010000.wav
Francine-3,2022,6,21,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220621_150000.wav
Francine-3,2022,6,21,2100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220621_210000.wav
Francine-3,2022,6,22,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220622_010000.wav
Francine-3,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220628_150000.wav
Francine-3,2022,6,28,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16347_20220628_210000.wav
Francine-3,2022,6,29,100,moderate,human,0,0,2,1,0,0,0,0,0,0,S4A16347_20220629_010000.wav
Francine-3,2022,7,5,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220705_150000.wav
Francine-3,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16347_20220705_210000.wav
Francine-3,2022,7,6,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16347_20220706_010000.wav
Francine-3,2022,7,12,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220712_150000.wav
Francine-3,2022,7,12,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220712_210000.wav
Francine-3,2022,7,13,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16347_20220713_010000.wav
Francine-3,2022,7,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220719_150000.wav
Francine-3,2022,7,19,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220719_210000.wav
Francine-3,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16347_20220720_010000.wav
Francine-3,2022,7,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220726_150000.wav
Francine-3,2022,7,26,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16347_20220726_210000.wav
Francine-3,2022,7,27,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16347_20220727_010000.wav
G-foret,2022,4,27,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16364_20220427_150000.waz
G-foret,2022,4,27,2100,bad,wind,0,0,0,0,0,0,0,0,0,2,S4A16364_20220427_210000.waz
G-foret,2022,4,28,100,moderate,wind,0,0,0,0,0,1,0,0,0,2,S4A16364_20220428_010000.waz
G-foret,2022,5,3,1500,moderate,human,2,0,1,0,0,0,1,0,0,0,S4A16364_20220503_150000.waz
G-foret,2022,5,3,2100,good,none,2,0,0,0,0,3,0,0,0,3,S4A16364_20220503_210000.waz
G-foret,2022,5,4,100,bad,rain,0,0,0,0,0,2,0,0,0,3,S4A16364_20220504_010000.waz
G-foret,2022,5,10,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16364_20220510_150000.waz
G-foret,2022,5,10,2100,good,human,3,0,0,0,0,1,0,0,0,3,S4A16364_20220510_210000.waz
